Lat,Long,Ocean,Cr_nmol/kg,Year,yearly_mean_ncp,ncp_01,ncp_02,ncp_03,ncp_04,ncp_05,ncp_06,ncp_07,ncp_08,ncp_09,ncp_10,ncp_11,ncp_12
-12.0449,-77.3761,Pacific,2.746059475986703,1997,438.98210646892466,,,,,,,,,,609.6513229272001,405.01081846191465,302.284178017659
-12.0448,-78.1669,Pacific,3.607777993342297,1997,266.4068029193388,,,,,,,,,,336.53175666301473,275.7617151159704,186.92693697903135
-12.0446,-77.7099,Pacific,2.525425829219805,1997,295.81510435789966,,,,,,,,,,347.98303505893534,320.64322762119764,218.8190503935661
-12.01,-79.2,Pacific,3.555995741945172,1997,194.28755849614603,,,,,,,,,,193.14534668591855,234.59617672025132,155.1211520822682
-11.9999,-84.0,Pacific,3.472942293926747,1997,135.70252447458833,,,,,,,,,,126.37560179867185,157.00120866355775,123.7307629615353
-10.67,-25.01,Atlantic,2.9176770642337257,1997,41.338337303938694,,,,,,,,,,49.20457676021329,39.62335200869888,35.187083142903916
-10.001,-78.38,Pacific,1.9833333333333327,1997,404.8930479529038,,,,,,,,,,414.69694874048827,596.5757378214417,203.40645729678158
-9.999,-79.134,Pacific,3.022,1997,239.9865867094087,,,,,,,,,,237.13449981560498,290.8039994266988,192.02126088592232
-9.922,-80.224,Pacific,3.42,1997,174.23047205187507,,,,,,,,,,187.41761379457864,191.4911213540899,143.78268100695672
-9.0,-85.833,Pacific,4.12,1997,161.38414313527682,,,,,,,,,,249.50984943577998,130.83073238558248,103.81184758446803
-8.41,-24.98,Atlantic,2.829815369967665,1997,42.8795790876621,,,,,,,,,,52.43613917083019,38.56764198297129,37.63495610918481
-8.0,-79.845,Pacific,2.3633333333333333,1997,448.950054342477,,,,,,,,,,552.7430875198638,404.41692676639383,389.6901487411736
-3.583,-85.833,Pacific,3.93,1997,116.60055772308255,,,,,,,,,,164.96822320198513,111.25420831006292,73.5792416571996
-2.9625,-25.6148,Atlantic,2.595360888888889,1997,57.39349626471187,,,,,,,,,,57.548515447995555,54.67865816352348,59.953315182616564
1.68,-25.01,Atlantic,2.7292743130922723,1997,57.008220814097534,,,,,,,,,,55.49948804628415,53.17354314621551,62.35163124979293
2.433333333333334,-102.0,Pacific,4.3,1997,45.40918469360226,,,,,,,,,,56.749976297483435,44.50583477372443,34.97174300959893
11.83333333333333,-103.8333333333333,Pacific,3.1154545454545457,1997,58.63905008281645,,,,,,,,,,57.62256306259758,69.15191066657208,49.142676519279696
12.0325,-28.9805,Atlantic,2.606471166666667,1997,109.36991389469404,,,,,,,,,,116.46896934983663,109.12311494856337,102.51765738568213
12.5882,-17.5724,Atlantic,2.214833875,1997,225.52237497361156,,,,,,,,,,211.18604210027954,139.53080902778512,325.85027379276994
12.5942,-17.9199,Atlantic,2.5420315555555555,1997,157.43222330624386,,,,,,,,,,181.11424073495974,99.56903125413803,191.61339792963386
12.61,-17.7157,Atlantic,2.572664178571429,1997,186.42923092942408,,,,,,,,,,202.55641202889763,111.21022164330617,245.52105911606847
12.612,-17.5728,Atlantic,2.18983575,1997,225.52237497361156,,,,,,,,,,211.18604210027954,139.53080902778512,325.85027379276994
12.74366666666667,-28.5015,Atlantic,2.849897804814339,1997,96.87798596785565,,,,,,,,,,89.6475208088792,103.45247765569503,97.53395943899271
12.83333333333333,103.9333333333333,Pacific,15.8,1997,,,,,,,,,,,,,
15.0,-107.0,Pacific,2.8378695652173915,1997,54.81478372931736,,,,,,,,,,60.9656455364582,57.2357909961898,46.2429146553041
16.8,-106.9,Pacific,3.496111111111111,1997,52.79191852664825,,,,,,,,,,54.32854237500769,45.2465880254984,58.800625179438676
17.27893333333333,-32.15118333333334,Atlantic,2.7914761140638444,1997,55.426101856451645,,,,,,,,,,48.34960797060801,58.19872541385193,59.729972184894976
18.2,-104.2,Pacific,3.09375,1997,52.75448851227662,,,,,,,,,,57.422813061683875,48.991851496194286,51.84880097895172
18.9,-108.8,Pacific,2.9788888888888887,1997,59.14427396904193,,,,,,,,,,62.60179683799715,51.22531815661469,63.60570691251397
20.0,-106.0,Pacific,2.772307692307692,1997,62.92113107085942,,,,,,,,,,69.83786984156633,56.59814684587747,62.327376525134454
20.9,-108.0,Pacific,2.9250000000000003,1997,56.85793157872891,,,,,,,,,,46.28492482989875,51.1653337512497,73.12353615503828
21.0,-132.0,Pacific,3.9208317958005945,1997,54.257299939932786,,,,,,,,,,46.01997812823495,52.79642824484799,63.95549344671542
21.47666666666667,-126.595,Pacific,3.3438615061310726,1997,56.401559408787115,,,,,,,,,,50.92312050669938,54.71822696422356,63.563330755438415
23.485,-117.0216666666667,Pacific,3.461664600278965,1997,98.45800098047552,,,,,,,,,,69.07595679391461,83.17373317562823,143.12431297188374
24.0,-42.0,Atlantic,2.915,1997,34.64746838748692,,,,,,,,,,30.952904983680707,33.683508951720796,39.30599122705924
24.16716666666667,-160.2538333333333,Pacific,3.01,1997,52.512144785744646,,,,,,,,,,44.213360015887815,45.90036676514107,67.42270757620506
24.28333333333333,-114.9833333333333,Pacific,3.1889373243116528,1997,82.65054061468363,,,,,,,,,,59.67367972020212,67.81124312059917,120.46669900324962
24.69833333333333,-114.1066666666667,Pacific,3.0910074438492483,1997,91.75607836043991,,,,,,,,,,58.894932355120176,72.77031071233868,143.60299201386087
25.98333333333333,-47.13333333333333,Atlantic,2.954285714285714,1997,35.654105594152185,,,,,,,,,,30.760468866970246,34.6494017202598,41.5524461952265
26.14,-35.19483333333334,Atlantic,2.8124520083911744,1997,37.759392561313796,,,,,,,,,,29.50809870810135,38.107163481378365,45.66291549446167
30.0,-140.0,Pacific,3.855384615384615,1997,104.85382900844463,,,,,,,,,,109.22660074822844,108.43888231650833,96.89600396059714
32.16666666666666,-64.5,Atlantic,2.985199082760058,1997,63.167559785894014,,,,,,,,,,44.56864963674121,62.657446859269854,82.27658286167096
32.2,-64.5,Atlantic,2.9,1997,68.77199812970126,,,,,,,,,,51.51065465125473,68.67785867878273,86.12748105906631
32.66666666666666,-29.41666666666667,Atlantic,4.35,1997,64.24806121568888,,,,,,,,,,45.40062487193863,69.68647672766181,77.6570820474662
33.36666666666667,-27.5,Atlantic,2.9729166666666664,1997,72.64606437609821,,,,,,,,,,56.309455024358144,77.50788495847529,84.12085314546123
34.0,-158.0,Pacific,3.193636363636364,1997,64.80552626777997,,,,,,,,,,58.10098177991043,51.96397933299357,84.35161769043593
34.11666666666667,-41.73333333333333,Atlantic,3.11,1997,75.94074621915986,,,,,,,,,,59.253556940087044,69.90720310662574,98.66147861076678
34.23,-120.03,Pacific,2.5625,1997,183.53919616313468,,,,,,,,,,187.64016034689917,149.1513205302182,213.82610761228673
35.7,-40.76666666666667,Atlantic,2.9678571428571425,1997,87.72600734789343,,,,,,,,,,73.03796703511182,88.87946527855506,101.2605897300134
35.92283333333334,-26.87926666666667,Atlantic,2.6555652751315826,1997,83.01391329164846,,,,,,,,,,61.96311840733818,97.76685426884453,89.31176719876267
35.93333333333333,-5.566666666666666,Mediterranean,3.0066666666666664,1997,152.30078556859237,,,,,,,,,,145.41539065567738,128.1555114247187,183.33145462538107
36.16666666666666,15.58333333333333,Mediterranean,3.1866666666666665,1997,102.17089166769847,,,,,,,,,,78.94646936464105,125.55531310698989,102.01089253146446
37.95,-31.26666666666667,Atlantic,3.105,1997,115.47941092107436,,,,,,,,,,79.97229415442688,145.13888084110562,121.32705776769056
39.43333333333333,-23.23333333333333,Atlantic,2.873,1997,96.4450689637979,,,,,,,,,,71.89063787598077,99.22186932241881,118.22269969299413
39.98333333333333,6.5,Mediterranean,3.2577777777777777,1997,96.66533332341373,,,,,,,,,,73.18224106790151,93.29653914377694,123.51721975856275
41.99716666666666,-158.0085,Pacific,3.0271428571428567,1997,91.0885877276197,,,,,,,,,,102.0151022093194,94.74754955163138,76.5031114219083
42.24181666666667,-19.1961,Atlantic,2.7699134028822447,1997,103.76066707593564,,,,,,,,,,89.22420728689569,111.79511657672366,110.26267736418755
45.0,145.0,Pacific,3.3052264808362373,1997,182.00009201926048,,,,,,,,,,232.0022781347808,196.99496610141716,117.00303182158346
46.0,-158.0,Pacific,3.128571428571429,1997,73.90093328775912,,,,,,,,,,78.40406569808067,75.52636364305573,67.77237052214095
46.07166666666667,-129.9283333333333,Pacific,5.25703564727955,1997,110.31719030169279,,,,,,,,,,137.7574325098376,108.82904357160507,84.36509482363569
47.2434,-9.33188333333333,Atlantic,2.8271901147291607,1997,100.34140419407174,,,,,,,,,,130.33627380341846,97.94454358747637,72.74339519132042
49.566,-138.667,Pacific,2.974634146341464,1997,132.8796782479081,,,,,,,,,,179.0187408535853,86.74061564223089,
50.0,-145.0,Pacific,3.678401941590273,1997,151.62270386892192,,,,,,,,,,179.32424320879338,123.92116452905049,
50.00166666666667,-145.0,Pacific,3.095,1997,151.62270386892192,,,,,,,,,,179.32424320879338,123.92116452905049,
54.5,-48.46,Atlantic,2.942720047983206,1997,117.16881818988134,,,,,,,,,,130.43536476468248,103.90227161508021,
55.0,-147.2158333333333,Pacific,3.25,1997,127.21536262169224,,,,,,,,,,155.49420105455755,98.93652418882691,
69.5,-137.9833333333333,Arctic,1.730899048197846,1997,,,,,,,,,,,,,
69.66666666666667,-138.15,Arctic,1.884756741370988,1997,,,,,,,,,,,,,
69.81666666666666,-138.3333333333333,Arctic,1.827060106431059,1997,,,,,,,,,,,,,
70.0,-138.0,Arctic,1.90398895301763,1997,,,,,,,,,,,,,
71.1,-139.0166666666667,Arctic,1.9953419583391836,1997,,,,,,,,,,,,,
72.51666666666667,-136.6833333333333,Arctic,2.416847930261436,1997,,,,,,,,,,,,,
72.8,-159.62,Arctic,1.6675,1997,,,,,,,,,,,,,
74.63333333333334,-137.3333333333333,Arctic,2.839956586487576,1997,,,,,,,,,,,,,
85.13,-150.1,Arctic,2.4526086956521738,1997,,,,,,,,,,,,,
-67.29,163.536,Southern Ocean,3.835823175579897,1998,53.56814081483965,,53.56814081483965,,,,,,,,,,
-67.189,145.721,Southern Ocean,3.7810159689477536,1998,,,,,,,,,,,,,
-67.1,167.36,Southern Ocean,3.858050465689068,1998,68.18638260880718,94.84568301733617,41.52708220027817,,,,,,,,,,
-63.963,-66.242,Southern Ocean,3.811316877086188,1998,69.46738633331097,92.46032395892753,43.40867600309611,,32.60966608104538,,,,,,70.40153720535805,74.79739444837286,103.12672030306587
-59.611,148.64,Southern Ocean,3.78023700507115,1998,51.78333436311754,110.68501291149924,39.751488210116506,,21.94874531069601,,,,21.232193288608304,32.67283594539739,47.18792677135244,69.25722866325957,71.53124380401084
-59.6,-67.92,Southern Ocean,3.63,1998,54.41330563731403,70.68261240436202,44.14666625939236,,37.37574434760376,,,,31.61632097306138,43.97303570530607,68.45444842011067,67.64805411525704,71.40956287341895
-59.6,-67.919,Southern Ocean,3.71209750575196,1998,54.41330563731403,70.68261240436202,44.14666625939236,,37.37574434760376,,,,31.61632097306138,43.97303570530607,68.45444842011067,67.64805411525704,71.40956287341895
-54.83,-95.68,Southern Ocean,3.666,1998,63.11307357323441,108.44515179996922,63.89774792078644,,38.080155341417324,26.72853492965347,,,39.16801605053117,55.447780827723214,73.72402242844588,78.19208802088546,84.33416483969755
-53.583,149.298,Southern Ocean,3.489904376667043,1998,70.84330706179513,110.68915740589162,58.069683136130706,,47.50881774932853,48.3977134174163,,,41.32280727007871,52.0929075912158,77.32619313049639,88.2870172348823,113.8954666207159
-53.2,-118.13,Southern Ocean,3.633333333333333,1998,71.32368018044905,100.94287669821426,70.3651374606007,,50.36247672985771,33.87951015150281,,,38.58435641461489,57.85163289270857,70.97495743722537,97.62387698063903,121.32829685867806
-50.99,-72.04,Southern Ocean,3.71,1998,,,,,,,,,,,,,
-49.906,141.931,Southern Ocean,3.3225,1998,73.79305380361298,149.7628563623883,81.08377645725062,,56.29281276770922,46.595207206830715,,36.40071848976465,48.84271014879958,63.09862702904905,82.6228954445589,70.90547189573793,102.32546223404078
-49.393,150.389,Southern Ocean,3.244285714285714,1998,80.04287253270942,110.27355329336548,117.19439443276451,,65.75339360485263,46.460553723008914,,34.02289200296394,46.7781047109954,61.493189444679345,84.92940601453951,88.29753774411735,145.22570035580728
-47.0,141.9,Southern Ocean,3.514688225129975,1998,80.06331947353114,143.38480280129767,76.12604112664651,,69.14212646984802,63.10756778498827,38.37619910125229,42.56404378852201,61.414409845437554,81.0388974983577,86.47397710398296,85.7379790511628,133.33046963734665
-46.97,141.93,Southern Ocean,2.9738178106991984,1998,79.6717516060328,142.73759083732259,75.35916483182497,,68.99770499491088,62.81985505001072,38.119883006722795,42.46143907975622,59.293516851891546,79.11983503295212,85.56638573198433,87.6885375634562,134.22535468552854
-45.7,153.5,Southern Ocean,3.462690122800073,1998,97.78614381262041,140.69597842057732,99.92554329493032,,75.2113724302988,59.14704654744596,49.42323859476733,50.28700491253562,67.42349406866192,108.65819927160464,127.80115428116248,141.50621412372033,155.56833599311977
-41.9,-35.43,Atlantic,2.9048153040828515,1998,195.44054580848015,286.49108900207153,223.5728066773451,,181.32018951774086,128.6789264955143,67.72399961923047,63.65205159456089,122.71641044645973,168.794768488903,263.0776412480268,251.20684742951715,392.611273373912
-40.4,153.9,Pacific,3.1583256230805192,1998,166.7521343951366,224.12864771986682,171.63802788764943,,152.95615287970568,134.26325664674923,80.87364029688507,89.5689408129931,121.60171717282226,246.0176887561496,258.30652140929124,139.83545421864522,215.08343054574468
-40.36,-31.04,Atlantic,2.926442647019276,1998,164.61913091531267,206.91700067237986,191.61365383751811,,140.13036653942913,100.77059752664832,78.74269675764133,80.14059470838693,111.11703525879875,194.538052880919,190.68859044655895,241.56871423639,274.58313720376924
-40.3,153.5,Pacific,4.81,1998,161.06840376924416,173.5372761805329,187.0002627599432,,171.2940044360439,131.7310724656466,92.38302839910915,87.23919523830692,106.5430345895229,221.61234175948192,255.80882049822256,154.04344378464054,190.55996135023514
-34.67,154.55,Pacific,3.504695380939145,1998,130.59126865921473,102.72487917416431,72.2209895582349,,75.52231500942473,95.10754642218325,105.04884760394076,113.04329677138004,178.41316197528062,239.86788961088823,164.15729622918022,151.0079404358332,139.38979246085177
-32.5,-175.0,Pacific,3.938377473548981,1998,83.26426199950373,77.19712815385097,54.84944698468568,,52.43792186073606,66.90772517284674,93.37280206173082,107.97528775609639,115.95683620904077,111.96528764489474,91.02521332743507,69.605748732565,74.61348409065899
-32.5,180.0,Pacific,3.126575779524156,1998,103.50865162232621,83.95385177778707,62.65384753917432,,69.31387157808246,75.58637942923585,106.52903724966426,102.96663317767607,132.3059800866821,149.26232456960432,133.94539138188983,120.91181555949909,101.16603549629306
-30.0,155.0,Pacific,3.1625591137119584,1998,83.34326841417399,59.13634795314296,50.739765274040536,,56.90807448088036,69.849388240433,81.91565032146185,97.68215647184937,121.0875622447651,122.40911093846684,98.22474919995177,85.76968591980541,73.05346151111662
-30.0,160.0,Pacific,3.2097407291094324,1998,92.79567252329666,67.4246816039389,46.538038792114314,,71.24273849364563,76.42494246103736,83.5853338852355,125.28716635136666,133.36728866663455,143.77328210892114,106.86891495052517,98.821622160978,67.41838828186603
-30.0,165.0,Pacific,3.630148319802189,1998,92.63447759519941,59.98761019578352,52.16023217146663,,62.35199729338781,82.53771460620717,80.04077057830926,103.69174521230538,134.9878523859203,140.60917968165805,119.09073964346386,106.81347035023383,76.7079414284578
-30.0,170.0,Pacific,3.4696973419068704,1998,96.37027236202648,89.70334772146269,55.27385579266977,,58.05715470328693,106.95758842021755,97.54477942187455,106.80376827811996,114.31669339873639,156.2626043512391,112.92461892642372,85.69354754753729,76.5350374207234
-30.0,175.0,Pacific,3.1924015710686837,1998,78.88528870094136,66.76597767205182,57.70554843852123,,52.138288260666435,57.54483224913867,68.20925739472831,91.98739326112039,108.00189340421659,120.23498454796227,94.79852941567061,84.80092362613175,65.55054744014666
-26.25,-103.96,Pacific,3.295,1998,34.119097254626354,25.471114597082025,19.981725254494048,,25.093209644775552,30.583399329836467,37.52929945474793,49.42124161040573,57.74072838083853,46.21807243272415,38.95959541583314,21.50608583049243,22.805597849659883
-23.72578333333333,-24.92083333333333,Atlantic,2.8862909263908265,1998,43.880132472056715,38.94149445336681,28.49935502591271,,27.289519904220082,41.46926536917347,50.15730381403442,51.5691438581802,65.75660075208839,52.42327476908484,40.19759224964825,46.420748634725065,39.957158362189624
-21.56666666666667,-114.3,Pacific,4.699999999999999,1998,36.82439067447163,45.46259315998384,30.43083724843435,,25.962701555490327,27.032585597500077,38.34652603162229,49.263657084043416,50.599943655974364,36.096556534026995,36.67235061186614,32.85679993809736,32.34374600214883
-21.38333333333333,-114.2833333333333,Pacific,5.114285714285714,1998,37.528201022401866,45.58530694612455,28.404220169225884,,26.811980588463143,27.14042431526414,38.65944732903971,48.34754289027959,51.43731114416773,38.53274170146901,39.53178559649749,32.756906166395744,35.602544399493546
-16.819,-72.841,Pacific,2.6566666666666667,1998,555.7335893670704,213.6805777465709,470.8671739661529,,713.6842155192795,629.966430101593,359.8109663328797,278.7059391750351,457.3159193860206,651.6654506530568,720.8358919150581,737.6451407182743,878.8917775238543
-15.999,-76.998,Pacific,3.76,1998,170.3885731924085,199.09583853894557,142.67380923169085,,119.24892324992038,154.2108222144667,143.61228483451498,194.63706511083285,151.15390957308722,169.56505013640623,252.28102204525908,196.50898798412072,151.28659219724904
-14.0,-99.0,Pacific,3.5985996122424173,1998,66.61849309033808,82.94207930843476,81.67595534024572,,65.2207954421269,55.037676268272385,51.08993772489284,58.91797012983398,61.68158458440015,62.85838548396889,67.49964701577248,62.54806822512706,83.33132447064385
-14.0,-77.06,Pacific,5.3475,1998,435.06710638995224,298.58425354375,614.4282749336194,,562.8305657575683,485.7868681754146,261.12705853495135,349.1329062949937,453.7025723555831,581.3986519546547,440.43018813354377,462.6584331986776,275.65839740671794
-13.666,-76.785,Pacific,2.766666666666667,1998,662.8794801466215,289.07217548264737,584.858942286359,,768.495611751684,805.1018204258927,884.5235260233163,785.8507441514507,426.1149738410761,733.9849172465734,676.1743195672939,675.4456480051898,662.051602831352
-12.363,-77.0,Pacific,2.155,1998,659.454566884615,336.1737883848111,647.6778948045791,,886.6971221703158,855.6607796181318,616.8641478389861,525.6607805848354,341.133803029305,314.138408866751,934.6382777868977,820.4857187280905,974.8695139180619
-12.0481,-78.3143,Pacific,2.633326026071368,1998,280.73106285497187,139.10031871236063,250.61723312499294,,359.3382784963542,233.94806893126125,256.00027091664765,264.17205057811066,264.0968125810033,202.38637471028474,269.15180461219586,420.2584484765938,428.97203026488535
-12.0471,-77.4325,Pacific,2.342040085557373,1998,518.1393596358268,236.0213778570444,584.468817426181,,966.0261766228622,629.5242120755981,657.032801608205,486.5672302436714,268.8656976417547,310.66950769614954,266.2664349107598,633.5422848371732,660.5484150746972
-12.0451,-77.657,Pacific,2.7913146662115818,1998,456.025631196766,205.81908096789945,423.1098941294018,,769.4389491556933,751.1641198525599,578.7965597237917,457.1327276691579,274.56820520458257,291.33433756444504,275.8653898135758,395.53394090491355,593.5187381784053
-12.0449,-77.3761,Pacific,2.746059475986703,1998,521.2645131250503,237.5278783733894,585.5983634279089,,984.2018143662291,631.9993345146062,658.4795360078824,490.11329729047867,269.09455759700376,312.18790609430863,268.577200010195,632.836367673691,663.2933890198602
-12.0448,-78.1669,Pacific,3.607777993342297,1998,296.5848214915464,146.7265548753428,267.72092809096614,,410.3929477446229,265.81362132398175,290.95289324499487,282.10694261660774,270.17566762729246,197.88644084507047,260.58881881764205,415.2498646793838,454.8183565411053
-12.0446,-77.7099,Pacific,2.525425829219805,1998,380.77774169738564,194.23214263083767,355.4189127819171,,621.3117287807901,535.6608043966061,454.63990821673764,335.7819885440813,273.27005025859376,247.95772819042796,275.921293885645,392.84377255511635,501.516828430489
-12.01,-79.2,Pacific,3.555995741945172,1998,190.38342336034913,130.92100264647053,121.18961468833943,,197.5193555479212,162.85921668388633,152.1945099292267,155.1004986986455,208.94502742991196,204.74799684200084,272.5398817616688,262.23962557102254,225.96092716474635
-11.9999,-84.0,Pacific,3.472942293926747,1998,123.25951262832872,84.29856651700207,65.48633231664274,,58.407656443910696,73.0606428133322,76.81930118709893,89.73806617056287,135.6427034959982,343.80145118885474,131.88196018876667,167.89954076261665,128.81841782683009
-10.67,-25.01,Atlantic,2.9176770642337257,1998,39.77015178711642,32.034145020745385,26.125940038256907,,27.236821920286808,29.373568432353768,44.652898663674705,47.05790733802961,48.50102667677026,52.21631643271803,50.30961928679099,40.566981423254774,39.39644442539928
-10.001,-78.38,Pacific,1.9833333333333327,1998,649.2435565041462,401.04540730491675,531.0823241570386,,661.3683967015803,636.8383413991908,569.5267210518466,1013.150553574611,469.4026532033142,510.6257989963232,537.7636326519643,1123.2061557301838,687.6691367746386
-9.999,-79.134,Pacific,3.022,1998,352.4749209723127,138.46944385653816,147.84674932292918,,254.3307416184626,265.2479047714243,244.71880386374443,388.8377445095418,391.5262201764564,402.1399027508929,481.53225351783993,564.2164775681864,598.3578887394241
-9.922,-80.224,Pacific,3.42,1998,148.02417837778768,86.75078855727114,79.46766019218566,,127.35366481470362,113.03788528163447,121.9905060001087,151.64452448956965,154.47837819554172,169.41986116478728,179.0451872604567,199.52325616866565,245.55425003073975
-9.0,-85.833,Pacific,4.12,1998,123.81439546422722,81.86953269953165,54.21282680966342,,61.71116364627628,87.00537654354926,102.29839313238237,140.450268559274,161.8017428648313,202.13559523503278,189.92549231725312,129.50067584171174,151.04728245699363
-8.41,-24.98,Atlantic,2.829815369967665,1998,44.68914477429649,33.76837027400183,32.072727013967075,,36.72802609850823,37.99667793823134,47.0959944362768,52.238718793663864,57.85418720552267,58.214255341553894,50.145775471746475,42.78484770881609,42.68101223497304
-8.0,-79.845,Pacific,2.3633333333333333,1998,637.8195895406329,189.44769902222117,302.3852299499319,,657.8487324904165,495.7629900897728,1337.1319628572023,730.488341680457,491.7841496495875,813.3484216872729,1075.4142474362059,590.9840566211003,331.4196534627927
-3.583,-85.833,Pacific,3.93,1998,180.6435298113037,51.79788712517157,49.2861596260755,,55.21884572036758,84.07617063220357,163.95301364343922,314.9347350546486,309.7976875729984,274.3802744318289,299.1087353414273,198.43221231346382,186.09310646271584
