Lat,Long,Ocean,Cr_nmol/kg,Year,chl_01,chl_02,chl_03,chl_04,chl_05,chl_06,chl_07,chl_08,chl_09,chl_10,chl_11,chl_12
21,-132,Pacific,,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,3.190219286549468,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,3.132063095042458,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,3.424319162064057,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,3.608117804087483,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,3.498959702083201,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,3.58672871653259,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,4.385352992547701,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,4.457264580016739,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,4.658322003032734,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,4.244369403371225,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,4.489348211349078,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21,-132,Pacific,4.374916592930401,1983.0,0.06897951820148872,0.06293058008528672,0.05296855181455612,0.047426846266413726,0.0491636161506176,0.04880250498652458,0.045213483721017834,0.042393647730350495,0.04449864059686661,0.049289461511832014,0.06062060752167152,0.06688672461761878
21.47666666666667,-126.595,Pacific,,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
21.47666666666667,-126.595,Pacific,3.065812781032839,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
21.47666666666667,-126.595,Pacific,2.76552745088699,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
21.47666666666667,-126.595,Pacific,2.926452619206667,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
21.47666666666667,-126.595,Pacific,3.002336332124733,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
21.47666666666667,-126.595,Pacific,2.479421851038241,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
21.47666666666667,-126.595,Pacific,2.512470962017156,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
21.47666666666667,-126.595,Pacific,,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
21.47666666666667,-126.595,Pacific,2.605008472758117,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
21.47666666666667,-126.595,Pacific,2.641270178882468,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
21.47666666666667,-126.595,Pacific,2.802084568059198,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
21.47666666666667,-126.595,Pacific,3.828859517645457,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
21.47666666666667,-126.595,Pacific,,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
21.47666666666667,-126.595,Pacific,4.021393668085748,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
21.47666666666667,-126.595,Pacific,,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
21.47666666666667,-126.595,Pacific,4.437701687277127,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
21.47666666666667,-126.595,Pacific,,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
21.47666666666667,-126.595,Pacific,4.084759337850908,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
21.47666666666667,-126.595,Pacific,4.183906670787652,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
21.47666666666667,-126.595,Pacific,,1983.0,0.08540987595915794,0.07281679803362259,0.05749615430831909,0.05045627150684595,0.04550928756594658,0.044505284577608106,0.04500478744506836,0.04442206352949143,0.046250167936086654,0.0545667615504219,0.06475172693339679,0.07795419486669394
